candidate_id,silver_score
CAND_0044981,1
CAND_0044982,2
CAND_0044983,3
CAND_0044984,1
CAND_0044985,1
CAND_0044986,3
CAND_0044987,3
CAND_0044988,3
CAND_0044989,2
CAND_0044990,3
CAND_0044991,1
CAND_0044992,1
CAND_0044993,3
CAND_0044994,2
CAND_0044995,1
CAND_0044996,2
CAND_0044997,1
CAND_0044998,3
CAND_0044999,3
CAND_0045000,1
CAND_0045001,3
CAND_0045002,2
CAND_0045003,3
CAND_0045004,3
CAND_0045005,2
CAND_0045006,1
CAND_0045007,2
CAND_0045008,3
CAND_0045009,1
CAND_0045010,2
CAND_0045011,3
CAND_0045012,1
CAND_0045013,3
CAND_0045014,1
CAND_0045015,1
CAND_0045016,2
CAND_0045017,2
CAND_0045018,3
CAND_0045019,1
CAND_0045020,2
CAND_0045021,1
CAND_0045022,3
CAND_0045023,3
CAND_0045024,3
CAND_0045025,1
CAND_0045026,3
CAND_0045027,3
CAND_0045028,2
CAND_0045029,1
CAND_0045030,1
CAND_0045031,2
CAND_0045032,1
CAND_0045033,1
CAND_0045034,1
CAND_0045035,1
CAND_0045036,1
CAND_0045037,4
CAND_0045038,3
CAND_0045039,1
CAND_0045040,3
CAND_0045041,3
CAND_0045042,2
CAND_0045043,3
CAND_0045044,1
CAND_0045045,3
CAND_0045046,1
CAND_0045047,1
CAND_0045048,3
CAND_0045049,1
CAND_0045050,1
CAND_0045051,1
CAND_0045052,3
CAND_0045053,1
CAND_0045054,2
CAND_0045055,1
CAND_0045056,2
CAND_0045057,3
CAND_0045058,2
CAND_0045059,1
CAND_0045060,2
CAND_0045061,2
CAND_0045062,3
CAND_0045063,1
CAND_0045064,3
CAND_0045065,3
CAND_0045066,2
CAND_0045067,2
CAND_0045068,3
CAND_0045069,2
CAND_0045070,3
CAND_0045071,1
CAND_0045072,1
CAND_0045073,1
CAND_0045074,3
CAND_0045075,3
CAND_0045076,1
CAND_0045077,3
CAND_0045078,3
CAND_0045079,2
CAND_0045080,1
CAND_0045081,2
CAND_0045082,1
CAND_0045083,1
CAND_0045084,3
CAND_0045085,1
CAND_0045086,3
CAND_0045087,1
CAND_0045088,3
CAND_0045089,3
CAND_0045090,1
CAND_0045091,2
CAND_0045092,3
CAND_0045093,1
CAND_0045094,3
CAND_0045095,1
CAND_0045096,1
CAND_0045097,1
CAND_0045098,1
CAND_0045099,2
CAND_0045100,1
CAND_0045101,1
CAND_0045102,1
CAND_0045103,1
CAND_0045104,2
CAND_0045105,3
CAND_0045106,1
CAND_0045107,2
CAND_0045108,3
CAND_0045109,1
CAND_0045110,2
CAND_0045111,3
CAND_0045112,1
CAND_0045113,3
CAND_0045114,1
CAND_0045115,1
CAND_0045116,1
CAND_0045117,2
CAND_0045118,1
CAND_0045119,3
CAND_0045120,1
CAND_0045121,2
CAND_0045122,2
CAND_0045123,1
CAND_0045124,1
CAND_0045125,3
CAND_0045126,2
CAND_0045127,3
CAND_0045128,2
CAND_0045129,2
CAND_0045130,2
CAND_0045131,1
CAND_0045132,3
CAND_0045133,3
CAND_0045134,2
CAND_0045135,1
CAND_0045136,3
CAND_0045137,2
CAND_0045138,2
CAND_0045139,2
CAND_0045140,1
CAND_0045141,3
CAND_0045142,3
CAND_0045143,2
CAND_0045144,1
CAND_0045145,2
CAND_0045146,3
CAND_0045147,1
CAND_0045148,2
CAND_0045149,2
CAND_0045150,2
CAND_0045151,1
CAND_0045152,1
CAND_0045153,3
CAND_0045154,3
CAND_0045155,3
CAND_0045156,3
CAND_0045157,2
CAND_0045158,4
CAND_0045159,3
CAND_0045160,1
CAND_0045161,1
CAND_0045162,1
CAND_0045163,1
CAND_0045164,3
CAND_0045165,2
CAND_0045166,4
CAND_0045167,2
CAND_0045168,1
CAND_0045169,1
CAND_0045170,3
CAND_0045171,1
CAND_0045172,1
CAND_0045173,3
CAND_0045174,3
CAND_0045175,2
CAND_0045176,1
CAND_0045177,3
CAND_0045178,3
CAND_0045179,3
CAND_0045180,2
CAND_0045181,1
CAND_0045182,2
CAND_0045183,3
CAND_0045184,2
CAND_0045185,3
CAND_0045186,2
CAND_0045187,1
CAND_0045188,3
CAND_0045189,2
CAND_0045190,3
CAND_0045191,1
CAND_0045192,3
CAND_0045193,3
CAND_0045194,1
CAND_0045195,2
CAND_0045196,2
CAND_0045197,1
CAND_0045198,1
CAND_0045199,3
CAND_0045200,3
CAND_0045201,2
CAND_0045202,3
CAND_0045203,3
CAND_0045204,1
CAND_0045205,2
CAND_0045206,1
CAND_0045207,1
CAND_0045208,2
CAND_0045209,3
CAND_0045210,3
CAND_0045211,1
CAND_0045212,2
CAND_0045213,3
CAND_0045214,3
CAND_0045215,2
CAND_0045216,1
CAND_0045217,3
CAND_0045218,2
CAND_0045219,3
CAND_0045220,3
CAND_0045221,1
CAND_0045222,3
CAND_0045223,2
CAND_0045224,4
CAND_0045225,1
CAND_0045226,1
CAND_0045227,1
CAND_0045228,3
CAND_0045229,2
CAND_0045230,1
CAND_0045231,2
CAND_0045232,2
CAND_0045233,3
CAND_0045234,2
CAND_0045235,1
CAND_0045236,1
CAND_0045237,3
CAND_0045238,3
CAND_0045239,3
CAND_0045240,1
CAND_0045241,1
CAND_0045242,1
CAND_0045243,1
CAND_0045244,1
CAND_0045245,3
CAND_0045246,1
CAND_0045247,2
CAND_0045248,1
CAND_0045249,2
CAND_0045250,5
CAND_0045251,2
CAND_0045252,1
CAND_0045253,1
CAND_0045254,1
CAND_0045255,3
CAND_0045256,4
CAND_0045257,3
CAND_0045258,1
CAND_0045259,1
CAND_0045260,1
CAND_0045261,1
CAND_0045262,2
CAND_0045263,2
CAND_0045264,2
CAND_0045265,3
CAND_0045266,2
CAND_0045267,3
CAND_0045268,3
CAND_0045269,2
CAND_0045270,1
CAND_0045271,2
CAND_0045272,2
CAND_0045273,1
CAND_0045274,1
CAND_0045275,3
CAND_0045276,1
CAND_0045277,2
CAND_0045278,1
CAND_0045279,2
CAND_0045280,2
CAND_0045281,1
CAND_0045282,1
CAND_0045283,3
CAND_0045284,1
CAND_0045285,1
CAND_0045286,3
CAND_0045287,4
CAND_0045288,3
CAND_0045289,1
CAND_0045290,3
CAND_0045291,3
CAND_0045292,3
CAND_0045293,2
CAND_0045294,2
CAND_0045295,1
CAND_0045296,1
CAND_0045297,1
CAND_0045298,1
CAND_0045299,3
CAND_0045300,3
CAND_0045301,1
CAND_0045302,2
CAND_0045303,3
CAND_0045304,1
CAND_0045305,2
CAND_0045306,3
CAND_0045307,2
CAND_0045308,2
CAND_0045309,3
CAND_0045310,3
CAND_0045311,2
CAND_0045312,1
CAND_0045313,3
CAND_0045314,3
CAND_0045315,3
CAND_0045316,3
CAND_0045317,1
CAND_0045318,1
CAND_0045319,3
CAND_0045320,1
CAND_0045321,3
CAND_0045322,1
CAND_0045323,1
CAND_0045324,4
CAND_0045325,1
CAND_0045326,3
CAND_0045327,3
CAND_0045328,4
CAND_0045329,1
CAND_0045330,3
CAND_0045331,1
CAND_0045332,2
CAND_0045333,1
CAND_0045334,3
CAND_0045335,3
CAND_0045336,1
CAND_0045337,2
CAND_0045338,1
CAND_0045339,1
CAND_0045340,3
CAND_0045341,3
CAND_0045342,1
CAND_0045343,3
CAND_0045344,3
CAND_0045345,1
CAND_0045346,2
CAND_0045347,1
CAND_0045348,3
CAND_0045349,3
CAND_0045350,1
CAND_0045351,2
CAND_0045352,1
CAND_0045353,3
CAND_0045354,1
CAND_0045355,2
CAND_0045356,1
CAND_0045357,1
CAND_0045358,2
CAND_0045359,2
CAND_0045360,3
CAND_0045361,2
CAND_0045362,1
CAND_0045363,1
CAND_0045364,3
CAND_0045365,2
CAND_0045366,2
CAND_0045367,2
CAND_0045368,1
CAND_0045369,2
CAND_0045370,2
CAND_0045371,1
CAND_0045372,1
CAND_0045373,3
CAND_0045374,2
CAND_0045375,1
CAND_0045376,3
CAND_0045377,3
CAND_0045378,1
CAND_0045379,2
CAND_0045380,1
CAND_0045381,2
CAND_0045382,2
CAND_0045383,2
CAND_0045384,1
CAND_0045385,3
CAND_0045386,3
CAND_0045387,3
CAND_0045388,2
CAND_0045389,1
CAND_0045390,2
CAND_0045391,3
CAND_0045392,2
CAND_0045393,3
CAND_0045394,1
CAND_0045395,1
CAND_0045396,2
CAND_0045397,2
CAND_0045398,3
CAND_0045399,2
CAND_0045400,1
CAND_0045401,2
CAND_0045402,3
CAND_0045403,4
CAND_0045404,1
CAND_0045405,3
CAND_0045406,3
CAND_0045407,1
CAND_0045408,3
CAND_0045409,3
CAND_0045410,1
CAND_0045411,4
CAND_0045412,1
CAND_0045413,3
CAND_0045414,1
CAND_0045415,3
CAND_0045416,2
CAND_0045417,3
CAND_0045418,1
CAND_0045419,1
CAND_0045420,3
CAND_0045421,2
CAND_0045422,1
CAND_0045423,2
CAND_0045424,1
CAND_0045425,2
CAND_0045426,3
CAND_0045427,2
CAND_0045428,1
CAND_0045429,3
CAND_0045430,1
CAND_0045431,2
CAND_0045432,3
CAND_0045433,3
CAND_0045434,3
CAND_0045435,1
CAND_0045436,1
CAND_0045437,3
CAND_0045438,1
CAND_0045439,1
CAND_0045440,3
CAND_0045441,3
CAND_0045442,1
CAND_0045443,2
CAND_0045444,1
CAND_0045445,3
CAND_0045446,2
CAND_0045447,1
CAND_0045448,3
CAND_0045449,3
CAND_0045450,3
CAND_0045451,1
CAND_0045452,1
CAND_0045453,1
CAND_0045454,1
CAND_0045455,2
CAND_0045456,2
CAND_0045457,1
CAND_0045458,2
CAND_0045459,3
CAND_0045460,2
CAND_0045461,2
CAND_0045462,3
CAND_0045463,2
CAND_0045464,3
CAND_0045465,1
CAND_0045466,2
CAND_0045467,2
CAND_0045468,2
CAND_0045469,3
CAND_0045470,2
CAND_0045471,4
CAND_0045472,2
CAND_0045473,1
CAND_0045474,2
CAND_0045475,4
CAND_0045476,1
CAND_0045477,3
CAND_0045478,2
CAND_0045479,1
CAND_0045480,2
CAND_0045481,4
CAND_0045482,3
CAND_0045483,2
CAND_0045484,4
CAND_0045485,2
CAND_0045486,3
CAND_0045487,3
CAND_0045488,3
CAND_0045489,2
CAND_0045490,3
CAND_0045491,1
CAND_0045492,4
CAND_0045493,1
CAND_0045494,3
CAND_0045495,3
CAND_0045496,1
CAND_0045497,1
CAND_0045498,1
CAND_0045499,1
CAND_0045500,2
CAND_0045501,1
CAND_0045502,2
CAND_0045503,2
CAND_0045504,1
CAND_0045505,1
CAND_0045506,2
CAND_0045507,3
CAND_0045508,3
CAND_0045509,1
CAND_0045510,3
CAND_0045511,2
CAND_0045512,1
CAND_0045513,2
CAND_0045514,1
CAND_0045515,2
CAND_0045516,2
CAND_0045517,1
CAND_0045518,2
CAND_0045519,3
CAND_0045520,1
CAND_0045521,2
CAND_0045522,1
CAND_0045523,2
CAND_0045524,2
CAND_0045525,1
CAND_0045526,3
CAND_0045527,2
CAND_0045528,3
CAND_0045529,1
CAND_0045530,3
CAND_0045531,1
CAND_0045532,2
CAND_0045533,3
CAND_0045534,2
CAND_0045535,3
CAND_0045536,1
CAND_0045537,1
CAND_0045538,1
CAND_0045539,1
CAND_0045540,1
CAND_0045541,3
CAND_0045542,3
CAND_0045543,2
CAND_0045544,2
CAND_0045545,1
CAND_0045546,1
CAND_0045547,3
CAND_0045548,1
CAND_0045549,1
CAND_0045550,1
CAND_0045551,3
CAND_0045552,3
CAND_0045553,2
CAND_0045554,1
CAND_0045555,2
CAND_0045556,1
CAND_0045557,2
CAND_0045558,3
CAND_0045559,1
CAND_0045560,1
CAND_0045561,1
CAND_0045562,3
CAND_0045563,2
CAND_0045564,2
CAND_0045565,2
CAND_0045566,3
CAND_0045567,3
CAND_0045568,3
CAND_0045569,3
CAND_0045570,3
CAND_0045571,3
CAND_0045572,3
CAND_0045573,2
CAND_0045574,2
CAND_0045575,3
CAND_0045576,2
CAND_0045577,1
CAND_0045578,1
CAND_0045579,1
CAND_0045580,1
CAND_0045581,2
CAND_0045582,1
CAND_0045583,2
CAND_0045584,1
CAND_0045585,2
CAND_0045586,1
CAND_0045587,1
CAND_0045588,3
CAND_0045589,3
CAND_0045590,1
CAND_0045591,1
CAND_0045592,3
CAND_0045593,1
CAND_0045594,2
CAND_0045595,2
CAND_0045596,3
CAND_0045597,2
CAND_0045598,1
CAND_0045599,3
CAND_0045600,3
CAND_0045601,3
CAND_0045602,2
CAND_0045603,2
CAND_0045604,1
CAND_0045605,3
CAND_0045606,3
CAND_0045607,1
CAND_0045608,3
CAND_0045609,2
CAND_0045610,1
CAND_0045611,1
CAND_0045612,2
CAND_0045613,3
CAND_0045614,3
CAND_0045615,2
CAND_0045616,2
CAND_0045617,3
CAND_0045618,1
CAND_0045619,1
CAND_0045620,3
CAND_0045621,1
CAND_0045622,1
CAND_0045623,3
CAND_0045624,2
CAND_0045625,2
CAND_0045626,3
CAND_0045627,4
CAND_0045628,2
CAND_0045629,1
CAND_0045630,3
CAND_0045631,3
CAND_0045632,2
CAND_0045633,3
CAND_0045634,2
CAND_0045635,2
CAND_0045636,2
CAND_0045637,3
CAND_0045638,3
CAND_0045639,3
CAND_0045640,1
CAND_0045641,3
CAND_0045642,1
CAND_0045643,1
CAND_0045644,2
CAND_0045645,1
CAND_0045646,2
CAND_0045647,3
CAND_0045648,1
CAND_0045649,1
CAND_0045650,1
CAND_0045651,1
CAND_0045652,1
CAND_0045653,2
CAND_0045654,2
CAND_0045655,1
CAND_0045656,2
CAND_0045657,1
CAND_0045658,1
CAND_0045659,1
CAND_0045660,3
CAND_0045661,1
CAND_0045662,2
CAND_0045663,2
CAND_0045664,2
CAND_0045665,3
CAND_0045666,3
CAND_0045667,3
CAND_0045668,3
CAND_0045669,1
CAND_0045670,2
CAND_0045671,4
CAND_0045672,2
CAND_0045673,1
CAND_0045674,2
CAND_0045675,3
CAND_0045676,1
CAND_0045677,3
CAND_0045678,1
CAND_0045679,4
CAND_0045680,1
CAND_0045681,2
CAND_0045682,1
CAND_0045683,2
CAND_0045684,1
CAND_0045685,3
CAND_0045686,1
CAND_0045687,1
CAND_0045688,2
CAND_0045689,1
CAND_0045690,3
CAND_0045691,2
CAND_0045692,3
CAND_0045693,1
CAND_0045694,1
CAND_0045695,1
CAND_0045696,2
CAND_0045697,2
CAND_0045698,1
CAND_0045699,1
CAND_0045700,1
CAND_0045701,3
CAND_0045702,2
CAND_0045703,3
CAND_0045704,3
CAND_0045705,1
CAND_0045706,1
CAND_0045707,1
CAND_0045708,3
CAND_0045709,1
CAND_0045710,1
CAND_0045711,2
CAND_0045712,2
CAND_0045713,2
CAND_0045714,3
CAND_0045715,2
CAND_0045716,3
CAND_0045717,1
CAND_0045718,3
CAND_0045719,2
CAND_0045720,2
CAND_0045721,2
CAND_0045722,3
CAND_0045723,2
CAND_0045724,3
CAND_0045725,1
CAND_0045726,2
CAND_0045727,2
CAND_0045728,2
CAND_0045729,2
CAND_0045730,3
CAND_0045731,1
CAND_0045732,2
CAND_0045733,1
CAND_0045734,3
CAND_0045735,2
CAND_0045736,2
CAND_0045737,2
CAND_0045738,2
CAND_0045739,3
CAND_0045740,1
CAND_0045741,1
CAND_0045742,1
CAND_0045743,1
CAND_0045744,1
CAND_0045745,2
CAND_0045746,2
CAND_0045747,3
CAND_0045748,1
CAND_0045749,2
CAND_0045750,1
CAND_0045751,1
CAND_0045752,2
CAND_0045753,2
CAND_0045754,2
CAND_0045755,1
CAND_0045756,1
CAND_0045757,3
CAND_0045758,1
CAND_0045759,1
CAND_0045760,2
CAND_0045761,2
CAND_0045762,1
CAND_0045763,1
CAND_0045764,1
CAND_0045765,1
CAND_0045766,1
CAND_0045767,3
CAND_0045768,2
CAND_0045769,1
CAND_0045770,3
CAND_0045771,1
CAND_0045772,1
CAND_0045773,1
CAND_0045774,2
CAND_0045775,2
CAND_0045776,3
CAND_0045777,1
CAND_0045778,4
CAND_0045779,1
CAND_0045780,2
CAND_0045781,1
CAND_0045782,1
CAND_0045783,4
CAND_0045784,2
CAND_0045785,1
CAND_0045786,3
CAND_0045787,3
CAND_0045788,1
CAND_0045789,3
CAND_0045790,2
CAND_0045791,3
CAND_0045792,2
CAND_0045793,1
CAND_0045794,1
CAND_0045795,1
CAND_0045796,2
CAND_0045797,1
CAND_0045798,3
CAND_0045799,1
CAND_0045800,1
CAND_0045801,1
CAND_0045802,1
CAND_0045803,2
CAND_0045804,1
CAND_0045805,2
CAND_0045806,3
CAND_0045807,2
CAND_0045808,3
CAND_0045809,1
CAND_0045810,2
CAND_0045811,1
CAND_0045812,3
CAND_0045813,1
CAND_0045814,3
CAND_0045815,2
CAND_0045816,1
CAND_0045817,2
CAND_0045818,3
CAND_0045819,1
CAND_0045820,3
CAND_0045821,1
CAND_0045822,1
CAND_0045823,3
CAND_0045824,3
CAND_0045825,2
CAND_0045826,1
CAND_0045827,2
CAND_0045828,3
CAND_0045829,2
CAND_0045830,3
CAND_0045831,1
CAND_0045832,2
CAND_0045833,1
CAND_0045834,3
CAND_0045835,1
CAND_0045836,1
CAND_0045837,2
CAND_0045838,3
CAND_0045839,2
CAND_0045840,3
CAND_0045841,1
CAND_0045842,2
CAND_0045843,1
CAND_0045844,3
CAND_0045845,3
CAND_0045846,4
CAND_0045847,3
CAND_0045848,1
CAND_0045849,2
CAND_0045850,3
CAND_0045851,0
CAND_0045852,3
CAND_0045853,1
CAND_0045854,1
CAND_0045855,2
CAND_0045856,1
CAND_0045857,1
CAND_0045858,2
CAND_0045859,1
CAND_0045860,2
CAND_0045861,4
CAND_0045862,3
CAND_0045863,2
CAND_0045864,1
CAND_0045865,2
CAND_0045866,3
CAND_0045867,3
CAND_0045868,1
CAND_0045869,1
CAND_0045870,2
CAND_0045871,1
CAND_0045872,1
CAND_0045873,2
CAND_0045874,1
CAND_0045875,1
CAND_0045876,1
CAND_0045877,1
CAND_0045878,2
CAND_0045879,2
CAND_0045880,1
CAND_0045881,2
CAND_0045882,3
CAND_0045883,1
CAND_0045884,1
CAND_0045885,3
CAND_0045886,3
CAND_0045887,3
CAND_0045888,2
CAND_0045889,2
CAND_0045890,1
CAND_0045891,2
CAND_0045892,2
CAND_0045893,1
CAND_0045894,2
CAND_0045895,1
CAND_0045896,1
CAND_0045897,2
CAND_0045898,3
CAND_0045899,3
CAND_0045900,3
CAND_0045901,1
CAND_0045902,1
CAND_0045903,3
CAND_0045904,3
CAND_0045905,3
CAND_0045906,1
CAND_0045907,0
CAND_0045908,2
CAND_0045909,1
CAND_0045910,2
CAND_0045911,3
CAND_0045912,1
CAND_0045913,2
CAND_0045914,4
CAND_0045915,1
CAND_0045916,1
CAND_0045917,1
CAND_0045918,1
CAND_0045919,3
CAND_0045920,1
CAND_0045921,2
CAND_0045922,3
CAND_0045923,1
CAND_0045924,1
CAND_0045925,3
CAND_0045926,1
CAND_0045927,2
CAND_0045928,1
CAND_0045929,2
CAND_0045930,1
CAND_0045931,2
CAND_0045932,1
CAND_0045933,3
CAND_0045934,3
CAND_0045935,2
CAND_0045936,3
CAND_0045937,2
CAND_0045938,2
CAND_0045939,2
CAND_0045940,3
CAND_0045941,2
CAND_0045942,1
CAND_0045943,1
CAND_0045944,3
CAND_0045945,2
CAND_0045946,2
CAND_0045947,3
CAND_0045948,3
CAND_0045949,2
CAND_0045950,3
CAND_0045951,2
CAND_0045952,2
CAND_0045953,1
CAND_0045954,1
CAND_0045955,3
CAND_0045956,2
CAND_0045957,2
CAND_0045958,3
CAND_0045959,3
CAND_0045960,4
CAND_0045961,1
CAND_0045962,2
CAND_0045963,1
CAND_0045964,1
CAND_0045965,3
CAND_0045966,3
CAND_0045967,1
CAND_0045968,1
CAND_0045969,1
CAND_0045970,1
CAND_0045971,3
CAND_0045972,1
CAND_0045973,3
CAND_0045974,2
CAND_0045975,3
CAND_0045976,1
CAND_0045977,1
CAND_0045978,1
CAND_0045979,1
CAND_0045980,3
CAND_0045981,2
CAND_0045982,1
CAND_0045983,1
CAND_0045984,1
CAND_0045985,2
CAND_0045986,2
CAND_0045987,3
CAND_0045988,1
CAND_0045989,2
CAND_0045990,2
CAND_0045991,3
CAND_0045992,1
CAND_0045993,2
CAND_0045994,4
CAND_0045995,2
CAND_0045996,3
CAND_0045997,2
CAND_0045998,1
CAND_0045999,3
CAND_0046000,1
CAND_0046001,1
CAND_0046002,2
CAND_0046003,3
CAND_0046004,3
CAND_0046005,1
CAND_0046006,1
CAND_0046007,3
CAND_0046008,4
CAND_0046009,1
CAND_0046010,3
CAND_0046011,3
CAND_0046012,1
CAND_0046013,2
CAND_0046014,3
CAND_0046015,1
CAND_0046016,1
CAND_0046017,1
CAND_0046018,2
CAND_0046019,1
CAND_0046020,3
CAND_0046021,3
CAND_0046022,1
CAND_0046023,1
CAND_0046024,1
CAND_0046025,2
CAND_0046026,1
CAND_0046027,2
CAND_0046028,2
CAND_0046029,2
CAND_0046030,2
CAND_0046031,1
CAND_0046032,1
CAND_0046033,1
CAND_0046034,3
CAND_0046035,3
CAND_0046036,2
CAND_0046037,3
CAND_0046038,3
CAND_0046039,2
CAND_0046040,1
CAND_0046041,1
CAND_0046042,3
CAND_0046043,2
CAND_0046044,3
CAND_0046045,1
CAND_0046046,2
CAND_0046047,2
CAND_0046048,2
CAND_0046049,3
CAND_0046050,1
CAND_0046051,2
CAND_0046052,1
CAND_0046053,3
CAND_0046054,1
CAND_0046055,2
CAND_0046056,2
CAND_0046057,3
CAND_0046058,1
CAND_0046059,1
CAND_0046060,1
CAND_0046061,3
CAND_0046062,1
CAND_0046063,1
CAND_0046064,3
CAND_0046065,1
CAND_0046066,3
CAND_0046067,1
CAND_0046068,2
CAND_0046069,3
CAND_0046070,1
CAND_0046071,1
CAND_0046072,3
CAND_0046073,2
CAND_0046074,2
CAND_0046075,0
CAND_0046076,3
CAND_0046077,3
CAND_0046078,1
CAND_0046079,4
CAND_0046080,3
CAND_0046081,2
CAND_0046082,3
CAND_0046083,1
CAND_0046084,3
CAND_0046085,3
CAND_0046086,2
CAND_0046087,2
CAND_0046088,1
CAND_0046089,3
CAND_0046090,2
CAND_0046091,2
CAND_0046092,1
CAND_0046093,2
CAND_0046094,3
CAND_0046095,3
CAND_0046096,2
CAND_0046097,4
CAND_0046098,4
CAND_0046099,1
CAND_0046100,1
CAND_0046101,3
CAND_0046102,3
CAND_0046103,2
CAND_0046104,3
CAND_0046105,3
CAND_0046106,3
CAND_0046107,1
CAND_0046108,3
CAND_0046109,1
CAND_0046110,3
CAND_0046111,1
CAND_0046112,2
CAND_0046113,1
CAND_0046114,2
CAND_0046115,2
CAND_0046116,3
CAND_0046117,1
CAND_0046118,2
CAND_0046119,3
CAND_0046120,2
CAND_0046121,1
CAND_0046122,1
CAND_0046123,2
CAND_0046124,2
CAND_0046125,2
CAND_0046126,2
CAND_0046127,1
CAND_0046128,3
CAND_0046129,1
CAND_0046130,1
CAND_0046131,3
CAND_0046132,4
CAND_0046133,3
CAND_0046134,2
CAND_0046135,1
CAND_0046136,1
CAND_0046137,3
CAND_0046138,1
CAND_0046139,3
CAND_0046140,1
CAND_0046141,1
CAND_0046142,2
CAND_0046143,2
CAND_0046144,2
CAND_0046145,1
CAND_0046146,3
CAND_0046147,1
CAND_0046148,3
CAND_0046149,1
CAND_0046150,3
CAND_0046151,2
CAND_0046152,1
CAND_0046153,1
CAND_0046154,1
CAND_0046155,1
CAND_0046156,3
CAND_0046157,3
CAND_0046158,2
CAND_0046159,3
CAND_0046160,3
CAND_0046161,3
CAND_0046162,3
CAND_0046163,3
CAND_0046164,1
CAND_0046165,1
CAND_0046166,2
CAND_0046167,3
CAND_0046168,4
CAND_0046169,2
CAND_0046170,1
CAND_0046171,3
CAND_0046172,1
CAND_0046173,2
CAND_0046174,1
CAND_0046175,3
CAND_0046176,3
CAND_0046177,3
CAND_0046178,1
CAND_0046179,1
CAND_0046180,1
CAND_0046181,1
CAND_0046182,2
CAND_0046183,1
CAND_0046184,1
CAND_0046185,2
CAND_0046186,2
CAND_0046187,1
CAND_0046188,2
CAND_0046189,2
CAND_0046190,2
CAND_0046191,2
CAND_0046192,2
CAND_0046193,1
CAND_0046194,1
CAND_0046195,2
CAND_0046196,1
CAND_0046197,1
CAND_0046198,1
CAND_0046199,3
CAND_0046200,3
CAND_0046201,2
CAND_0046202,2
CAND_0046203,3
CAND_0046204,3
CAND_0046205,3
CAND_0046206,3
CAND_0046207,1
CAND_0046208,2
CAND_0046209,2
CAND_0046210,1
CAND_0046211,0
CAND_0046212,3
CAND_0046213,2
CAND_0046214,3
CAND_0046215,1
CAND_0046216,3
CAND_0046217,3
CAND_0046218,3
CAND_0046219,1
CAND_0046220,2
CAND_0046221,2
CAND_0046222,2
CAND_0046223,3
CAND_0046224,2
CAND_0046225,1
CAND_0046226,2
CAND_0046227,1
CAND_0046228,2
CAND_0046229,2
CAND_0046230,1
CAND_0046231,3
CAND_0046232,2
CAND_0046233,2
CAND_0046234,3
CAND_0046235,1
CAND_0046236,1
CAND_0046237,1
CAND_0046238,3
CAND_0046239,1
CAND_0046240,1
CAND_0046241,1
CAND_0046242,1
CAND_0046243,2
CAND_0046244,2
CAND_0046245,1
CAND_0046246,1
CAND_0046247,3
CAND_0046248,2
CAND_0046249,1
CAND_0046250,3
CAND_0046251,3
CAND_0046252,1
CAND_0046253,2
CAND_0046254,1
CAND_0046255,4
CAND_0046256,1
CAND_0046257,2
CAND_0046258,1
CAND_0046259,4
CAND_0046260,1
CAND_0046261,2
CAND_0046262,2
CAND_0046263,2
CAND_0046264,1
CAND_0046265,3
CAND_0046266,1
CAND_0046267,2
CAND_0046268,1
CAND_0046269,3
CAND_0046270,3
CAND_0046271,2
CAND_0046272,2
CAND_0046273,3
CAND_0046274,2
CAND_0046275,1
CAND_0046276,2
CAND_0046277,2
CAND_0046278,4
CAND_0046279,2
CAND_0046280,1
CAND_0046281,1
CAND_0046282,2
CAND_0046283,3
CAND_0046284,2
CAND_0046285,2
CAND_0046286,2
CAND_0046287,3
CAND_0046288,1
CAND_0046289,1
CAND_0046290,2
CAND_0046291,1
CAND_0046292,3
CAND_0046293,1
CAND_0046294,2
CAND_0046295,4
CAND_0046296,3
CAND_0046297,3
CAND_0046298,3
CAND_0046299,3
CAND_0046300,3
CAND_0046301,2
CAND_0046302,3
CAND_0046303,2
CAND_0046304,3
CAND_0046305,3
CAND_0046306,1
CAND_0046307,1
CAND_0046308,2
CAND_0046309,3
CAND_0046310,1
CAND_0046311,3
CAND_0046312,3
CAND_0046313,4
CAND_0046314,2
CAND_0046315,3
CAND_0046316,1
CAND_0046317,2
CAND_0046318,1
CAND_0046319,2
CAND_0046320,4
CAND_0046321,2
CAND_0046322,1
CAND_0046323,2
CAND_0046324,1
CAND_0046325,3
CAND_0046326,3
CAND_0046327,3
CAND_0046328,3
CAND_0046329,2
CAND_0046330,1
CAND_0046331,3
CAND_0046332,1
CAND_0046333,1
CAND_0046334,2
CAND_0046335,1
CAND_0046336,2
CAND_0046337,1
CAND_0046338,1
CAND_0046339,2
CAND_0046340,3
CAND_0046341,3
CAND_0046342,2
CAND_0046343,1
CAND_0046344,2
CAND_0046345,3
CAND_0046346,3
CAND_0046347,3
CAND_0046348,1
CAND_0046349,2
CAND_0046350,3
CAND_0046351,3
CAND_0046352,3
CAND_0046353,4
CAND_0046354,3
CAND_0046355,1
CAND_0046356,4
CAND_0046357,3
CAND_0046358,2
CAND_0046359,1
CAND_0046360,3
CAND_0046361,1
CAND_0046362,4
CAND_0046363,3
CAND_0046364,3
CAND_0046365,2
CAND_0046366,1
CAND_0046367,1
CAND_0046368,2
CAND_0046369,2
CAND_0046370,1
CAND_0046371,2
CAND_0046372,2
CAND_0046373,3
CAND_0046374,1
CAND_0046375,2
CAND_0046376,2
CAND_0046377,1
CAND_0046378,3
